UserID,SessionTime,ProductID,Category,Event,NotificationType,NotificationTime,Response
2881,2024-01-27 07:54:00,848,Grocery,Viewed,New Arrival,2024-01-27 07:08:00,No
1269,2024-01-22 07:32:00,787,Electronics,Viewed,Discount,2024-01-22 06:46:00,Yes
2630,2024-03-15 06:06:00,152,Books,Viewed,Discount,2024-03-15 04:19:00,No
5405,2024-03-24 09:53:00,960,Books,Viewed,Reminder,2024-03-24 08:43:00,Yes
7139,2024-03-07 14:01:00,109,Grocery,Viewed,Reminder,2024-03-07 13:06:00,Yes
2574,2024-02-22 10:31:00,757,Grocery,Viewed,Reminder,2024-02-22 09:24:00,No
2695,2024-01-30 00:39:00,838,Books,Viewed,New Arrival,2024-01-29 23:01:00,No
4258,2024-02-22 13:30:00,847,Clothing,Viewed,New Arrival,2024-02-22 12:47:00,No
4262,2024-02-24 10:10:00,563,Books,Viewed,Discount,2024-02-24 09:55:00,No
2445,2024-03-11 07:38:00,853,Clothing,Viewed,New Arrival,2024-03-11 05:39:00,No
7263,2024-03-02 05:10:00,916,Grocery,Viewed,New Arrival,2024-03-02 04:47:00,No
9411,2024-03-15 11:47:00,682,Books,Viewed,Discount,2024-03-15 10:48:00,Yes
1052,2024-01-30 04:30:00,257,Books,Viewed,Reminder,2024-01-30 03:35:00,No
6570,2024-01-22 13:31:00,118,Books,Viewed,New Arrival,2024-01-22 12:43:00,No
8579,2024-01-28 11:12:00,154,Books,Viewed,Discount,2024-01-28 10:49:00,Yes
2666,2024-03-20 18:12:00,826,Electronics,Viewed,Discount,2024-03-20 17:01:00,Yes
7901,2024-01-14 00:57:00,820,Electronics,Viewed,Reminder,2024-01-13 23:40:00,No
3785,2024-03-30 17:17:00,120,Grocery,Viewed,Discount,2024-03-30 16:56:00,Yes
1719,2024-03-01 02:15:00,381,Grocery,Viewed,Reminder,2024-03-01 01:05:00,Yes
9597,2024-02-17 10:41:00,860,Books,Viewed,Reminder,2024-02-17 09:45:00,No
7855,2024-01-21 02:52:00,639,Electronics,Viewed,Reminder,2024-01-21 02:03:00,No
3294,2024-02-07 15:26:00,516,Grocery,Viewed,Reminder,2024-02-07 14:49:00,Yes
9263,2024-01-28 08:27:00,907,Clothing,Viewed,Reminder,2024-01-28 06:38:00,No
5482,2024-01-26 01:04:00,822,Electronics,Viewed,Discount,2024-01-25 23:39:00,No
1698,2024-01-06 13:09:00,384,Electronics,Viewed,New Arrival,2024-01-06 11:40:00,No
8243,2024-02-20 16:10:00,631,Electronics,Viewed,Reminder,2024-02-20 14:42:00,No
6918,2024-03-27 08:04:00,631,Books,Viewed,Reminder,2024-03-27 07:08:00,No
1348,2024-02-23 20:30:00,610,Clothing,Viewed,New Arrival,2024-02-23 19:08:00,No
6374,2024-03-21 01:45:00,941,Books,Viewed,New Arrival,2024-03-21 01:08:00,No
8869,2024-03-07 22:05:00,495,Grocery,Viewed,Reminder,2024-03-07 20:35:00,Yes
1307,2024-03-23 23:22:00,219,Clothing,Viewed,New Arrival,2024-03-23 22:02:00,Yes
4416,2024-01-16 22:35:00,196,Books,Viewed,Reminder,2024-01-16 20:36:00,No
5820,2024-02-26 23:30:00,219,Electronics,Viewed,Discount,2024-02-26 21:34:00,Yes
4558,2024-03-02 18:45:00,636,Clothing,Viewed,New Arrival,2024-03-02 16:55:00,Yes
5478,2024-02-08 21:14:00,252,Electronics,Viewed,New Arrival,2024-02-08 21:01:00,Yes
7531,2024-02-20 14:16:00,344,Grocery,Viewed,Discount,2024-02-20 14:04:00,No
5620,2024-02-15 02:42:00,871,Clothing,Viewed,New Arrival,2024-02-15 00:58:00,No
3985,2024-01-05 06:25:00,615,Grocery,Viewed,Discount,2024-01-05 04:37:00,Yes
9112,2024-03-29 12:00:00,492,Grocery,Viewed,Reminder,2024-03-29 11:46:00,No
9467,2024-02-01 08:23:00,242,Grocery,Viewed,New Arrival,2024-02-01 08:11:00,Yes
3547,2024-03-26 16:55:00,603,Clothing,Viewed,New Arrival,2024-03-26 15:31:00,No
1336,2024-02-28 13:20:00,893,Grocery,Viewed,Discount,2024-02-28 13:17:00,Yes
3979,2024-03-02 02:34:00,946,Books,Viewed,Reminder,2024-03-02 01:15:00,No
4968,2024-02-04 16:38:00,957,Books,Viewed,Reminder,2024-02-04 14:38:00,Yes
1910,2024-03-12 12:36:00,319,Grocery,Viewed,Discount,2024-03-12 11:43:00,Yes
2996,2024-02-17 17:42:00,938,Electronics,Viewed,New Arrival,2024-02-17 17:28:00,Yes
4129,2024-01-30 00:17:00,259,Grocery,Viewed,New Arrival,2024-01-29 23:13:00,No
6447,2024-03-04 09:06:00,175,Grocery,Viewed,Discount,2024-03-04 07:30:00,No
7129,2024-02-07 21:28:00,710,Electronics,Viewed,Discount,2024-02-07 19:51:00,No
6850,2024-02-07 03:51:00,791,Clothing,Viewed,Discount,2024-02-07 02:31:00,Yes
5204,2024-01-14 13:58:00,738,Clothing,Viewed,New Arrival,2024-01-14 11:59:00,No
8446,2024-01-28 07:06:00,131,Grocery,Viewed,Discount,2024-01-28 05:56:00,Yes
9519,2024-02-04 06:23:00,876,Books,Viewed,Reminder,2024-02-04 06:10:00,Yes
1314,2024-01-17 17:41:00,433,Books,Viewed,Discount,2024-01-17 16:19:00,No
2134,2024-03-09 16:02:00,624,Books,Viewed,Reminder,2024-03-09 15:05:00,Yes
5876,2024-02-18 23:07:00,539,Grocery,Viewed,Reminder,2024-02-18 22:02:00,Yes
9102,2024-02-13 02:25:00,991,Books,Viewed,Discount,2024-02-13 01:10:00,Yes
9347,2024-01-22 22:24:00,451,Books,Viewed,Reminder,2024-01-22 20:40:00,No
6592,2024-03-18 07:24:00,438,Clothing,Viewed,New Arrival,2024-03-18 07:19:00,Yes
2724,2024-01-21 12:16:00,499,Grocery,Viewed,Discount,2024-01-21 10:50:00,No
4343,2024-01-28 08:58:00,495,Clothing,Viewed,New Arrival,2024-01-28 08:20:00,No
1886,2024-03-19 01:19:00,301,Electronics,Viewed,New Arrival,2024-03-18 23:29:00,No
1721,2024-03-05 09:43:00,629,Clothing,Viewed,Reminder,2024-03-05 08:49:00,Yes
8678,2024-01-14 03:20:00,192,Grocery,Viewed,New Arrival,2024-01-14 02:52:00,No
4357,2024-03-14 08:14:00,891,Books,Viewed,New Arrival,2024-03-14 07:45:00,No
1870,2024-02-12 03:29:00,457,Grocery,Viewed,Discount,2024-02-12 01:49:00,No
7751,2024-03-24 06:16:00,495,Clothing,Viewed,Discount,2024-03-24 05:17:00,No
1497,2024-01-06 05:52:00,927,Grocery,Viewed,New Arrival,2024-01-06 04:41:00,No
2756,2024-02-21 04:33:00,159,Grocery,Viewed,Reminder,2024-02-21 03:44:00,No
2117,2024-02-07 13:30:00,576,Clothing,Viewed,Reminder,2024-02-07 13:15:00,Yes
3828,2024-03-29 02:09:00,825,Clothing,Viewed,Discount,2024-03-29 01:43:00,Yes
2647,2024-02-07 21:52:00,711,Electronics,Viewed,Discount,2024-02-07 20:02:00,No
7992,2024-02-20 17:24:00,100,Electronics,Viewed,Discount,2024-02-20 16:23:00,Yes
7771,2024-02-18 05:47:00,654,Clothing,Viewed,Reminder,2024-02-18 05:31:00,Yes
1142,2024-01-13 04:55:00,410,Grocery,Viewed,Discount,2024-01-13 04:10:00,No
3761,2024-02-05 08:30:00,267,Clothing,Viewed,New Arrival,2024-02-05 06:48:00,No
4435,2024-01-23 02:31:00,291,Books,Viewed,Reminder,2024-01-23 00:34:00,Yes
7622,2024-01-24 05:02:00,133,Electronics,Viewed,New Arrival,2024-01-24 04:02:00,No
8069,2024-01-19 12:11:00,133,Books,Viewed,Discount,2024-01-19 11:18:00,No
5512,2024-01-31 01:28:00,787,Grocery,Viewed,Reminder,2024-01-30 23:31:00,No
2848,2024-02-28 20:45:00,516,Books,Viewed,Discount,2024-02-28 18:59:00,Yes
3696,2024-01-08 04:43:00,807,Clothing,Viewed,Reminder,2024-01-08 03:20:00,No
2717,2024-03-24 22:38:00,257,Clothing,Viewed,Discount,2024-03-24 21:07:00,No
4072,2024-02-10 22:34:00,856,Clothing,Viewed,Reminder,2024-02-10 20:53:00,No
3786,2024-03-18 02:35:00,599,Books,Viewed,Reminder,2024-03-18 01:00:00,No
4791,2024-02-03 18:37:00,465,Books,Viewed,Reminder,2024-02-03 17:46:00,No
4871,2024-01-09 09:59:00,439,Books,Viewed,New Arrival,2024-01-09 09:58:00,No
2806,2024-02-18 18:06:00,957,Clothing,Viewed,Discount,2024-02-18 17:18:00,No
2504,2024-03-06 22:52:00,434,Clothing,Viewed,Discount,2024-03-06 21:11:00,Yes
4308,2024-03-16 11:51:00,682,Clothing,Viewed,Reminder,2024-03-16 11:22:00,Yes
8117,2024-01-18 08:06:00,426,Books,Viewed,New Arrival,2024-01-18 07:01:00,No
6048,2024-01-05 16:35:00,213,Books,Viewed,Reminder,2024-01-05 15:58:00,Yes
9263,2024-01-25 10:27:00,896,Grocery,Viewed,Discount,2024-01-25 09:52:00,Yes
2690,2024-02-04 07:56:00,517,Electronics,Viewed,Discount,2024-02-04 06:03:00,Yes
4303,2024-03-02 07:39:00,567,Clothing,Viewed,Reminder,2024-03-02 06:14:00,No
4113,2024-02-25 01:34:00,242,Books,Viewed,Reminder,2024-02-25 01:00:00,No
8850,2024-02-24 21:06:00,708,Electronics,Viewed,Reminder,2024-02-24 20:26:00,No
7416,2024-01-04 14:23:00,408,Books,Viewed,Discount,2024-01-04 12:35:00,Yes
2504,2024-03-20 12:27:00,500,Books,Viewed,Reminder,2024-03-20 10:31:00,No
9924,2024-01-07 14:59:00,419,Clothing,Viewed,Reminder,2024-01-07 13:17:00,No
4924,2024-01-18 03:02:00,311,Electronics,Viewed,Discount,2024-01-18 01:05:00,Yes
9615,2024-03-14 05:47:00,416,Books,Viewed,Reminder,2024-03-14 04:53:00,No
5485,2024-03-10 07:57:00,284,Electronics,Viewed,New Arrival,2024-03-10 06:30:00,No
9100,2024-02-23 11:35:00,304,Electronics,Viewed,Discount,2024-02-23 11:04:00,Yes
9684,2024-03-06 22:16:00,463,Clothing,Viewed,Reminder,2024-03-06 22:15:00,No
1191,2024-03-02 02:48:00,315,Electronics,Viewed,Reminder,2024-03-02 00:52:00,No
9690,2024-02-20 20:49:00,345,Grocery,Viewed,Discount,2024-02-20 18:52:00,Yes
5917,2024-01-20 18:04:00,338,Grocery,Viewed,Discount,2024-01-20 17:10:00,No
6831,2024-02-13 15:15:00,904,Clothing,Viewed,New Arrival,2024-02-13 15:10:00,No
5322,2024-01-20 00:19:00,490,Clothing,Viewed,Reminder,2024-01-20 00:17:00,No
7999,2024-03-20 03:23:00,619,Grocery,Viewed,Reminder,2024-03-20 03:19:00,Yes
8282,2024-03-23 13:26:00,689,Clothing,Viewed,Reminder,2024-03-23 13:06:00,No
2874,2024-01-31 07:22:00,935,Electronics,Viewed,Discount,2024-01-31 05:40:00,No
5763,2024-01-28 14:19:00,376,Books,Viewed,Discount,2024-01-28 13:31:00,Yes
9464,2024-03-28 02:38:00,301,Clothing,Viewed,Discount,2024-03-28 00:50:00,Yes
2051,2024-03-23 17:43:00,313,Grocery,Viewed,Reminder,2024-03-23 15:58:00,No
8538,2024-01-02 09:29:00,705,Books,Viewed,Reminder,2024-01-02 08:22:00,No
8411,2024-01-20 06:42:00,577,Electronics,Viewed,Discount,2024-01-20 04:57:00,Yes
7320,2024-03-26 07:15:00,607,Books,Viewed,New Arrival,2024-03-26 05:40:00,No
3105,2024-01-18 07:06:00,174,Grocery,Viewed,Reminder,2024-01-18 05:49:00,No
1307,2024-03-28 13:41:00,768,Books,Viewed,New Arrival,2024-03-28 13:00:00,Yes
8737,2024-03-08 11:46:00,764,Grocery,Viewed,Discount,2024-03-08 11:03:00,Yes
4359,2024-01-11 16:16:00,241,Clothing,Viewed,Reminder,2024-01-11 15:54:00,No
4176,2024-03-08 23:34:00,689,Clothing,Viewed,New Arrival,2024-03-08 22:20:00,No
2251,2024-03-09 15:51:00,421,Grocery,Viewed,Reminder,2024-03-09 14:55:00,No
6366,2024-02-13 14:13:00,793,Clothing,Viewed,New Arrival,2024-02-13 13:42:00,Yes
2517,2024-03-24 05:37:00,560,Electronics,Viewed,Reminder,2024-03-24 04:25:00,No
7226,2024-01-23 01:57:00,806,Books,Viewed,New Arrival,2024-01-23 01:06:00,No
6305,2024-03-04 07:37:00,769,Grocery,Viewed,New Arrival,2024-03-04 07:12:00,Yes
6869,2024-02-25 00:20:00,245,Grocery,Viewed,Discount,2024-02-24 23:01:00,No
9039,2024-03-05 01:24:00,153,Grocery,Viewed,Discount,2024-03-05 00:01:00,No
5891,2024-01-19 14:45:00,455,Electronics,Viewed,New Arrival,2024-01-19 13:54:00,Yes
5992,2024-02-06 02:27:00,376,Electronics,Viewed,Reminder,2024-02-06 00:40:00,No
2961,2024-03-24 07:07:00,920,Electronics,Viewed,New Arrival,2024-03-24 07:00:00,No
3863,2024-01-22 18:49:00,694,Grocery,Viewed,Reminder,2024-01-22 17:06:00,Yes
7603,2024-02-20 06:02:00,499,Electronics,Viewed,Reminder,2024-02-20 04:02:00,No
5567,2024-01-30 06:34:00,767,Clothing,Viewed,Reminder,2024-01-30 05:20:00,No
7513,2024-03-11 14:08:00,615,Books,Viewed,Reminder,2024-03-11 13:13:00,Yes
5005,2024-01-26 18:21:00,598,Clothing,Viewed,Discount,2024-01-26 18:04:00,Yes
1183,2024-02-04 15:34:00,410,Clothing,Viewed,New Arrival,2024-02-04 14:12:00,Yes
8755,2024-02-12 10:32:00,370,Electronics,Viewed,Reminder,2024-02-12 09:42:00,No
4358,2024-02-18 13:46:00,675,Grocery,Viewed,Discount,2024-02-18 12:12:00,No
7615,2024-02-29 01:09:00,548,Clothing,Viewed,Reminder,2024-02-29 00:46:00,No
7797,2024-02-02 16:48:00,211,Books,Viewed,Reminder,2024-02-02 15:56:00,No
9728,2024-01-29 01:45:00,338,Electronics,Viewed,Discount,2024-01-28 23:49:00,No
8678,2024-01-24 19:23:00,243,Clothing,Viewed,Discount,2024-01-24 18:42:00,Yes
6698,2024-02-02 17:39:00,473,Electronics,Viewed,Reminder,2024-02-02 16:32:00,No
2273,2024-02-16 16:15:00,119,Books,Viewed,New Arrival,2024-02-16 15:54:00,No
7653,2024-03-21 08:31:00,675,Electronics,Viewed,Discount,2024-03-21 07:35:00,Yes
2096,2024-02-15 06:19:00,388,Grocery,Viewed,New Arrival,2024-02-15 05:49:00,Yes
9002,2024-02-12 10:00:00,692,Clothing,Viewed,Reminder,2024-02-12 09:47:00,Yes
5247,2024-01-09 23:24:00,296,Clothing,Viewed,Reminder,2024-01-09 21:53:00,Yes
6314,2024-03-14 01:46:00,481,Grocery,Viewed,Reminder,2024-03-14 00:03:00,Yes
4354,2024-03-30 07:43:00,680,Books,Viewed,Reminder,2024-03-30 07:26:00,No
1270,2024-03-06 18:08:00,797,Books,Viewed,Reminder,2024-03-06 17:03:00,Yes
2186,2024-02-12 17:37:00,778,Electronics,Viewed,Reminder,2024-02-12 17:21:00,Yes
7305,2024-03-10 07:48:00,816,Clothing,Viewed,New Arrival,2024-03-10 06:27:00,No
3398,2024-03-17 10:25:00,591,Books,Viewed,Discount,2024-03-17 09:11:00,Yes
7995,2024-01-30 03:33:00,263,Grocery,Viewed,Reminder,2024-01-30 01:52:00,Yes
8299,2024-03-24 05:23:00,705,Grocery,Viewed,Discount,2024-03-24 04:32:00,No
5182,2024-01-19 11:44:00,348,Grocery,Viewed,New Arrival,2024-01-19 09:56:00,No
3230,2024-02-03 17:49:00,167,Books,Viewed,Reminder,2024-02-03 16:11:00,Yes
7511,2024-01-29 11:35:00,954,Grocery,Viewed,Reminder,2024-01-29 10:14:00,No
1128,2024-02-07 16:14:00,120,Clothing,Viewed,Discount,2024-02-07 14:16:00,Yes
4672,2024-01-05 03:52:00,930,Books,Viewed,Discount,2024-01-05 03:18:00,Yes
5765,2024-02-21 04:51:00,611,Books,Viewed,Discount,2024-02-21 03:03:00,No
4970,2024-03-19 15:37:00,696,Clothing,Viewed,Reminder,2024-03-19 14:26:00,Yes
8545,2024-01-21 03:22:00,489,Grocery,Viewed,Discount,2024-01-21 03:01:00,Yes
6552,2024-03-08 11:17:00,635,Books,Viewed,Discount,2024-03-08 10:35:00,No
1627,2024-01-14 06:46:00,210,Clothing,Viewed,New Arrival,2024-01-14 06:19:00,No
7589,2024-01-02 11:25:00,962,Clothing,Viewed,Reminder,2024-01-02 11:13:00,No
3044,2024-01-24 17:40:00,694,Electronics,Viewed,Reminder,2024-01-24 17:28:00,No
3341,2024-02-20 08:43:00,969,Grocery,Viewed,Reminder,2024-02-20 08:39:00,No
6884,2024-03-26 02:00:00,559,Grocery,Viewed,Discount,2024-03-26 01:04:00,Yes
9185,2024-02-23 03:50:00,177,Clothing,Viewed,New Arrival,2024-02-23 03:48:00,No
1249,2024-02-22 17:09:00,533,Books,Viewed,Discount,2024-02-22 15:48:00,No
3925,2024-03-06 12:53:00,479,Electronics,Viewed,Reminder,2024-03-06 11:14:00,No
6043,2024-02-08 00:12:00,751,Electronics,Viewed,Discount,2024-02-07 22:56:00,Yes
1974,2024-01-27 20:51:00,539,Books,Viewed,Reminder,2024-01-27 20:31:00,No
8192,2024-01-14 20:56:00,987,Electronics,Viewed,Discount,2024-01-14 20:52:00,Yes
3672,2024-01-18 20:35:00,882,Books,Viewed,Discount,2024-01-18 19:15:00,No
8279,2024-01-31 00:36:00,438,Electronics,Viewed,Reminder,2024-01-30 23:05:00,Yes
8531,2024-01-21 22:29:00,523,Books,Viewed,Discount,2024-01-21 21:19:00,Yes
9662,2024-02-04 13:46:00,268,Clothing,Viewed,Reminder,2024-02-04 11:48:00,No
2987,2024-02-21 20:43:00,808,Clothing,Viewed,Discount,2024-02-21 20:32:00,Yes
1090,2024-03-16 20:30:00,361,Electronics,Viewed,Discount,2024-03-16 19:16:00,Yes
9721,2024-01-23 08:48:00,826,Electronics,Viewed,Discount,2024-01-23 07:59:00,Yes
5059,2024-02-15 10:44:00,678,Clothing,Viewed,Reminder,2024-02-15 10:40:00,No
3773,2024-02-20 02:53:00,328,Grocery,Viewed,Discount,2024-02-20 01:17:00,Yes
9383,2024-02-29 14:00:00,260,Books,Viewed,Discount,2024-02-29 12:26:00,Yes
8409,2024-03-26 21:01:00,526,Grocery,Viewed,New Arrival,2024-03-26 20:44:00,Yes
5440,2024-03-03 08:04:00,221,Electronics,Viewed,New Arrival,2024-03-03 07:05:00,No
8347,2024-01-31 17:25:00,248,Clothing,Viewed,Reminder,2024-01-31 16:03:00,No
2008,2024-01-24 10:08:00,951,Electronics,Viewed,Reminder,2024-01-24 08:47:00,No
4783,2024-03-10 11:35:00,804,Grocery,Viewed,Reminder,2024-03-10 09:55:00,No
7646,2024-03-15 18:47:00,842,Clothing,Viewed,Reminder,2024-03-15 18:01:00,No
5298,2024-02-14 11:24:00,210,Clothing,Viewed,Discount,2024-02-14 11:00:00,Yes
5668,2024-03-28 23:22:00,756,Clothing,Viewed,Discount,2024-03-28 22:51:00,Yes
5287,2024-03-06 20:38:00,320,Books,Viewed,Reminder,2024-03-06 19:14:00,Yes
3052,2024-02-28 09:48:00,163,Electronics,Viewed,Reminder,2024-02-28 07:53:00,No
7009,2024-03-08 07:40:00,737,Grocery,Viewed,New Arrival,2024-03-08 07:11:00,Yes
2716,2024-02-14 15:43:00,829,Books,Viewed,Reminder,2024-02-14 15:04:00,No
1310,2024-02-11 22:41:00,895,Grocery,Viewed,New Arrival,2024-02-11 22:16:00,Yes
5538,2024-01-16 07:30:00,453,Books,Viewed,Reminder,2024-01-16 06:21:00,No
2260,2024-03-07 16:45:00,573,Clothing,Viewed,Reminder,2024-03-07 14:57:00,No
4932,2024-03-13 08:39:00,847,Books,Viewed,Discount,2024-03-13 08:07:00,Yes
1584,2024-02-02 01:20:00,584,Electronics,Viewed,Reminder,2024-02-01 23:47:00,No
8616,2024-01-16 09:45:00,112,Electronics,Viewed,New Arrival,2024-01-16 08:05:00,No
9551,2024-01-13 17:44:00,252,Grocery,Viewed,Discount,2024-01-13 16:00:00,No
3866,2024-03-06 13:32:00,338,Clothing,Viewed,New Arrival,2024-03-06 11:51:00,Yes
6898,2024-02-19 17:56:00,289,Clothing,Viewed,Reminder,2024-02-19 17:07:00,No
3011,2024-02-14 10:44:00,762,Grocery,Viewed,Discount,2024-02-14 09:05:00,No
7251,2024-01-17 18:03:00,185,Electronics,Viewed,New Arrival,2024-01-17 17:29:00,Yes
5939,2024-03-24 10:59:00,120,Electronics,Viewed,Reminder,2024-03-24 09:34:00,Yes
5006,2024-03-21 22:50:00,793,Grocery,Viewed,New Arrival,2024-03-21 22:43:00,Yes
2625,2024-02-19 08:18:00,418,Clothing,Viewed,Reminder,2024-02-19 07:42:00,No
1890,2024-02-28 10:03:00,257,Grocery,Viewed,New Arrival,2024-02-28 09:52:00,Yes
7078,2024-03-28 03:06:00,580,Grocery,Viewed,Reminder,2024-03-28 01:06:00,No
8036,2024-01-06 08:18:00,978,Books,Viewed,New Arrival,2024-01-06 07:59:00,Yes
9923,2024-02-17 16:34:00,175,Grocery,Viewed,Discount,2024-02-17 15:13:00,Yes
4961,2024-01-04 01:53:00,428,Electronics,Viewed,Reminder,2024-01-04 01:50:00,No
3504,2024-03-17 08:58:00,515,Grocery,Viewed,Reminder,2024-03-17 07:36:00,No
9806,2024-03-18 01:38:00,302,Clothing,Viewed,New Arrival,2024-03-18 00:23:00,No
4806,2024-01-07 18:22:00,328,Clothing,Viewed,Reminder,2024-01-07 16:31:00,No
7100,2024-03-27 00:47:00,251,Electronics,Viewed,Discount,2024-03-27 00:33:00,No
2719,2024-03-15 10:56:00,874,Clothing,Viewed,New Arrival,2024-03-15 10:41:00,No
7686,2024-03-01 19:44:00,171,Grocery,Viewed,New Arrival,2024-03-01 18:45:00,No
2587,2024-01-05 09:58:00,324,Electronics,Viewed,New Arrival,2024-01-05 07:59:00,No
8000,2024-03-10 13:43:00,572,Clothing,Viewed,Discount,2024-03-10 12:26:00,Yes
1896,2024-01-01 13:56:00,996,Grocery,Viewed,Discount,2024-01-01 13:40:00,Yes
6558,2024-02-07 12:53:00,742,Clothing,Viewed,Reminder,2024-02-07 12:39:00,No
9469,2024-01-13 12:21:00,459,Books,Viewed,New Arrival,2024-01-13 12:02:00,Yes
5647,2024-03-17 16:34:00,639,Clothing,Viewed,Discount,2024-03-17 15:57:00,Yes
3432,2024-02-27 09:47:00,910,Electronics,Viewed,Reminder,2024-02-27 09:13:00,Yes
4904,2024-01-22 01:34:00,708,Grocery,Viewed,Discount,2024-01-21 23:39:00,No
7837,2024-01-07 04:28:00,145,Grocery,Viewed,Discount,2024-01-07 04:04:00,Yes
2449,2024-03-05 08:50:00,100,Electronics,Viewed,Discount,2024-03-05 08:38:00,Yes
5500,2024-01-14 17:55:00,777,Books,Viewed,Reminder,2024-01-14 17:45:00,No
6454,2024-01-01 19:58:00,344,Grocery,Viewed,Discount,2024-01-01 18:54:00,Yes
5117,2024-01-20 21:48:00,318,Electronics,Viewed,Discount,2024-01-20 19:59:00,Yes
9869,2024-02-16 00:47:00,713,Clothing,Viewed,Discount,2024-02-16 00:00:00,No
3028,2024-02-11 12:10:00,390,Books,Viewed,New Arrival,2024-02-11 10:13:00,Yes
7845,2024-02-03 23:16:00,557,Electronics,Viewed,Discount,2024-02-03 21:28:00,Yes
4758,2024-01-06 12:03:00,303,Clothing,Viewed,New Arrival,2024-01-06 11:36:00,No
6904,2024-02-26 05:40:00,301,Grocery,Viewed,Discount,2024-02-26 04:49:00,Yes
5624,2024-02-28 01:08:00,665,Grocery,Viewed,New Arrival,2024-02-28 00:55:00,Yes
9848,2024-03-01 16:32:00,581,Books,Viewed,Discount,2024-03-01 15:29:00,Yes
1165,2024-03-26 00:08:00,891,Clothing,Viewed,New Arrival,2024-03-25 22:26:00,Yes
5591,2024-02-26 02:48:00,610,Electronics,Viewed,New Arrival,2024-02-26 02:45:00,Yes
1589,2024-03-24 01:56:00,377,Grocery,Viewed,New Arrival,2024-03-24 01:03:00,No
5524,2024-02-13 23:34:00,115,Electronics,Viewed,Discount,2024-02-13 23:24:00,Yes
3821,2024-03-01 00:13:00,624,Electronics,Viewed,Reminder,2024-02-29 23:10:00,No
7509,2024-02-14 09:44:00,455,Electronics,Viewed,New Arrival,2024-02-14 08:23:00,No
8693,2024-01-02 10:21:00,455,Books,Viewed,New Arrival,2024-01-02 10:11:00,No
1071,2024-01-01 14:26:00,929,Electronics,Viewed,New Arrival,2024-01-01 13:59:00,Yes
4580,2024-02-18 10:38:00,698,Books,Viewed,New Arrival,2024-02-18 09:10:00,Yes
8962,2024-02-20 05:05:00,177,Books,Viewed,New Arrival,2024-02-20 04:11:00,No
1268,2024-02-07 10:34:00,166,Clothing,Viewed,Reminder,2024-02-07 09:45:00,No
3462,2024-01-02 01:53:00,958,Grocery,Viewed,Discount,2024-01-01 23:59:00,Yes
2015,2024-01-02 12:32:00,822,Electronics,Viewed,Reminder,2024-01-02 11:51:00,No
8984,2024-02-18 04:31:00,313,Clothing,Viewed,Discount,2024-02-18 03:09:00,Yes
1406,2024-03-06 17:39:00,796,Clothing,Viewed,Reminder,2024-03-06 15:42:00,No
8384,2024-01-26 00:10:00,548,Clothing,Viewed,Discount,2024-01-25 23:12:00,No
7049,2024-02-18 18:20:00,532,Clothing,Viewed,New Arrival,2024-02-18 16:36:00,No
7169,2024-03-29 23:20:00,644,Clothing,Viewed,Discount,2024-03-29 22:59:00,Yes
8982,2024-01-27 02:16:00,214,Electronics,Viewed,Discount,2024-01-27 01:52:00,Yes
1985,2024-01-02 13:26:00,886,Clothing,Viewed,New Arrival,2024-01-02 12:47:00,No
5485,2024-02-15 17:06:00,519,Grocery,Viewed,New Arrival,2024-02-15 17:04:00,No
9901,2024-03-15 00:22:00,598,Books,Viewed,Discount,2024-03-14 22:26:00,Yes
3618,2024-03-04 12:29:00,809,Books,Viewed,Discount,2024-03-04 12:06:00,Yes
7289,2024-03-02 08:26:00,479,Grocery,Viewed,New Arrival,2024-03-02 07:01:00,No
7928,2024-02-09 04:36:00,242,Electronics,Viewed,Reminder,2024-02-09 03:23:00,Yes
6368,2024-03-14 09:06:00,839,Books,Viewed,New Arrival,2024-03-14 07:45:00,No
5621,2024-03-26 12:49:00,731,Grocery,Viewed,Discount,2024-03-26 11:31:00,Yes
8566,2024-03-23 19:25:00,964,Grocery,Viewed,Discount,2024-03-23 17:35:00,No
5670,2024-01-17 07:36:00,123,Clothing,Viewed,Discount,2024-01-17 07:31:00,Yes
8658,2024-01-10 17:46:00,638,Books,Viewed,New Arrival,2024-01-10 17:30:00,No
2003,2024-03-24 13:30:00,174,Clothing,Viewed,New Arrival,2024-03-24 12:46:00,Yes
8504,2024-01-09 18:24:00,852,Electronics,Viewed,Reminder,2024-01-09 17:39:00,No
3466,2024-02-17 17:32:00,634,Books,Viewed,Discount,2024-02-17 16:30:00,Yes
2939,2024-01-14 13:16:00,772,Books,Viewed,Discount,2024-01-14 11:57:00,No
2635,2024-01-22 22:24:00,140,Grocery,Viewed,New Arrival,2024-01-22 21:07:00,No
9095,2024-01-18 11:16:00,849,Books,Viewed,Discount,2024-01-18 10:06:00,Yes
7265,2024-02-26 09:55:00,850,Electronics,Viewed,Reminder,2024-02-26 09:54:00,No
2895,2024-02-17 22:03:00,667,Electronics,Viewed,New Arrival,2024-02-17 21:42:00,No
7524,2024-01-23 23:24:00,512,Books,Viewed,Discount,2024-01-23 22:17:00,Yes
2073,2024-03-15 04:51:00,514,Grocery,Viewed,New Arrival,2024-03-15 03:16:00,No
6184,2024-02-02 06:17:00,548,Electronics,Viewed,New Arrival,2024-02-02 05:44:00,Yes
